Company Name,Index,CALENDAR_YEAR,CALENDAR_QTR,USD_Value,Local_Currency,VAL_UNIT,Local_Value
KLA,Operating Income,2022,Q3,1110.7,USD,Million,1110.7
KLA,Revenue,2022,Q3,2724.42,USD,Million,2724.42
KLA,Tax Expense,2022,Q3,43.96,USD,Million,43.96
KLA,Total Asset,2022,Q3,13123.65,USD,Million,13123.65
KLA,Cost of Goods Sold,2022,Q4,1208.79,USD,Million,1208.79
KLA,Operating Expense,2022,Q4,575.92,USD,Million,575.92
KLA,Operating Income,2022,Q4,1199.18,USD,Million,1199.18
KLA,Revenue,2022,Q4,2983.89,USD,Million,2983.89
KLA,Tax Expense,2022,Q4,164.18,USD,Million,164.18
KLA,Total Asset,2022,Q4,13729.07,USD,Million,13729.07
KLA,Cost of Goods Sold,2023,Q1,1005.35,USD,Million,1005.35
KLA,Operating Expense,2023,Q1,566.67,USD,Million,566.67
KLA,Operating Income,2023,Q1,860.59,USD,Million,860.59
KLA,Revenue,2023,Q1,2432.61,USD,Million,2432.61
KLA,Tax Expense,2023,Q1,102.85,USD,Million,102.85
KLA,Total Asset,2023,Q1,13683.55,USD,Million,13683.55
KLA,Cost of Goods Sold,2023,Q2,962.95,USD,Million,962.95
KLA,Operating Expense,2023,Q2,567.97,USD,Million,567.97
KLA,Operating Income,2023,Q2,824.22,USD,Million,824.22
KLA,Revenue,2023,Q2,2355.14,USD,Million,2355.14
KLA,Tax Expense,2023,Q2,90.85,USD,Million,90.85
KLA,Total Asset,2023,Q2,14072.36,USD,Million,14072.36
KLA,Cost of Goods Sold,2023,Q3,946.89,USD,Million,946.89
KLA,Operating Expense,2023,Q3,550.86,USD,Million,550.86
KLA,Operating Income,2023,Q3,899.21,USD,Million,899.21
KLA,Revenue,2023,Q3,2396.96,USD,Million,2396.96
KLA,Tax Expense,2023,Q3,110.34,USD,Million,110.34
KLA,Total Asset,2023,Q3,14136.84,USD,Million,14136.84
KLA,Cost of Goods Sold,2023,Q4,976.75,USD,Million,976.75
KLA,Operating Expense,2023,Q4,776.66,USD,Million,776.66
KLA,Operating Income,2023,Q4,733.32,USD,Million,733.32
KLA,Revenue,2023,Q4,2486.73,USD,Million,2486.73
KLA,Tax Expense,2023,Q4,108.74,USD,Million,108.74
KLA,Total Asset,2023,Q4,14280.5,USD,Million,14280.5
KLA,Cost of Goods Sold,2024,Q1,993.88,USD,Million,993.88
KLA,Operating Expense,2024,Q1,629.58,USD,Million,629.58
KLA,Operating Income,2024,Q1,736.37,USD,Million,736.37
KLA,Revenue,2024,Q1,2359.83,USD,Million,2359.83
KLA,Tax Expense,2024,Q1,100.47,USD,Million,100.47
KLA,Total Asset,2024,Q1,14957.29,USD,Million,14957.29
KLA,Cost of Goods Sold,2024,Q2,1010.55,USD,Million,1010.55
KLA,Operating Expense,2024,Q2,580.87,USD,Million,580.87
KLA,Operating Income,2024,Q2,977.32,USD,Million,977.32
KLA,Revenue,2024,Q2,2568.74,USD,Million,2568.74
KLA,Tax Expense,2024,Q2,108.6,USD,Million,108.6
KLA,Total Asset,2024,Q2,15433.57,USD,Million,15433.57
KLA,Cost of Goods Sold,2024,Q3,1147.43,USD,Million,1147.43
KLA,Operating Expense,2024,Q3,574.19,USD,Million,574.19
KLA,Operating Income,2024,Q3,1119.92,USD,Million,1119.92
KLA,Revenue,2024,Q3,2841.54,USD,Million,2841.54
KLA,Tax Expense,2024,Q3,132.84,USD,Million,132.84
KLA,Total Asset,2024,Q3,15681.74,USD,Million,15681.74
Marvell,Cost of Goods Sold,2020,Q1,366.74,USD,Million,366.74
Marvell,Operating Expense,2020,Q1,422.9,USD,Million,422.9
Marvell,Operating Income,2020,Q1,-96,USD,Million,-96
Marvell,Revenue,2020,Q1,693.64,USD,Million,693.64
Marvell,Tax Expense,2020,Q1,5.02,USD,Million,5.02
Marvell,Total Asset,2020,Q1,10981.53,USD,Million,10981.53
Marvell,Cost of Goods Sold,2020,Q2,368.04,USD,Million,368.04
Marvell,Operating Expense,2020,Q2,510.52,USD,Million,510.52
Marvell,Operating Income,2020,Q2,-151.27,USD,Million,-151.27
Marvell,Revenue,2020,Q2,727.3,USD,Million,727.3
Marvell,Tax Expense,2020,Q2,-8.87,USD,Million,-8.87
Marvell,Total Asset,2020,Q2,10926.48,USD,Million,10926.48
Marvell,Cost of Goods Sold,2020,Q3,369.08,USD,Million,369.08
Marvell,Operating Expense,2020,Q3,390.45,USD,Million,390.45
Marvell,Operating Income,2020,Q3,-9.39,USD,Million,-9.39
Marvell,Revenue,2020,Q3,750.14,USD,Million,750.14
Marvell,Tax Expense,2020,Q3,-1.64,USD,Million,-1.64
Marvell,Total Asset,2020,Q3,10824.77,USD,Million,10824.77
Marvell,Cost of Goods Sold,2020,Q4,376.69,USD,Million,376.69
Marvell,Operating Expense,2020,Q4,422.87,USD,Million,422.87
Marvell,Operating Income,2020,Q4,-1.74,USD,Million,-1.74
Marvell,Revenue,2020,Q4,797.82,USD,Million,797.82
Marvell,Tax Expense,2020,Q4,-39.38,USD,Million,-39.38
Marvell,Total Asset,2020,Q4,10764.92,USD,Million,10764.92
Marvell,Cost of Goods Sold,2021,Q1,414.14,USD,Million,414.14
Marvell,Operating Expense,2021,Q1,500.45,USD,Million,500.45
Marvell,Operating Income,2021,Q1,-82.31,USD,Million,-82.31
Marvell,Revenue,2021,Q1,832.28,USD,Million,832.28
Marvell,Tax Expense,2021,Q1,-27.77,USD,Million,-27.77
Marvell,Total Asset,2021,Q1,21229.94,USD,Million,21229.94
Marvell,Cost of Goods Sold,2021,Q2,704.05,USD,Million,704.05
Marvell,Operating Expense,2021,Q2,638.5,USD,Million,638.5
Marvell,Operating Income,2021,Q2,-266.67,USD,Million,-266.67
Marvell,Revenue,2021,Q2,1075.88,USD,Million,1075.88
Marvell,Tax Expense,2021,Q2,-25.56,USD,Million,-25.56
Marvell,Total Asset,2021,Q2,20838.63,USD,Million,20838.63
Marvell,Cost of Goods Sold,2021,Q3,623.42,USD,Million,623.42
Marvell,Operating Expense,2021,Q3,621.16,USD,Million,621.16
Marvell,Operating Income,2021,Q3,-33.34,USD,Million,-33.34
Marvell,Revenue,2021,Q3,1211.24,USD,Million,1211.24
Marvell,Tax Expense,2021,Q3,-5.04,USD,Million,-5.04
Marvell,Total Asset,2021,Q3,22018.84,USD,Million,22018.84
Marvell,Cost of Goods Sold,2021,Q4,656.54,USD,Million,656.54
Marvell,Operating Expense,2021,Q4,651.78,USD,Million,651.78
Marvell,Operating Income,2021,Q4,34.65,USD,Million,34.65
Marvell,Revenue,2021,Q4,1342.98,USD,Million,1342.98
Marvell,Tax Expense,2021,Q4,-4.09,USD,Million,-4.09
Marvell,Total Asset,2021,Q4,22108.6,USD,Million,22108.6
Marvell,Cost of Goods Sold,2022,Q1,696,USD,Million,696
Marvell,Operating Expense,2022,Q1,681.1,USD,Million,681.1
Marvell,Operating Income,2022,Q1,69.8,USD,Million,69.8
Marvell,Revenue,2022,Q1,1446.9,USD,Million,1446.9
Marvell,Tax Expense,2022,Q1,204.9,USD,Million,204.9
Marvell,Total Asset,2022,Q1,22038.7,USD,Million,22038.7
Marvell,Cost of Goods Sold,2022,Q2,730.9,USD,Million,730.9
Marvell,Operating Expense,2022,Q2,746.9,USD,Million,746.9
Marvell,Operating Income,2022,Q2,39.1,USD,Million,39.1
Marvell,Revenue,2022,Q2,1516.9,USD,Million,1516.9
Marvell,Tax Expense,2022,Q2,-0.5,USD,Million,-0.5
Marvell,Total Asset,2022,Q2,22162.1,USD,Million,22162.1
Marvell,Cost of Goods Sold,2022,Q3,760,USD,Million,760
Marvell,Operating Expense,2022,Q3,671.5,USD,Million,671.5
Marvell,Operating Income,2022,Q3,105.8,USD,Million,105.8
Marvell,Revenue,2022,Q3,1537.3,USD,Million,1537.3
Marvell,Tax Expense,2022,Q3,52,USD,Million,52
Marvell,Total Asset,2022,Q3,22522.1,USD,Million,22522.1
Marvell,Cost of Goods Sold,2022,Q4,745.2,USD,Million,745.2
Marvell,Operating Expense,2022,Q4,650,USD,Million,650
Marvell,Operating Income,2022,Q4,23.3,USD,Million,23.3
Marvell,Revenue,2022,Q4,1418.5,USD,Million,1418.5
Marvell,Tax Expense,2022,Q4,-7.8,USD,Million,-7.8
Marvell,Total Asset,2022,Q4,22522.1,USD,Million,22522.1
Marvell,Cost of Goods Sold,2023,Q1,764.5,USD,Million,764.5
Marvell,Operating Expense,2023,Q1,739.6,USD,Million,739.6
Marvell,Operating Income,2023,Q1,-182.4,USD,Million,-182.4
Marvell,Revenue,2023,Q1,1321.7,USD,Million,1321.7
Marvell,Tax Expense,2023,Q1,-63.4,USD,Million,-63.4
Marvell,Total Asset,2023,Q1,22273.2,USD,Million,22273.2
Marvell,Cost of Goods Sold,2023,Q2,819.8,USD,Million,819.8
Marvell,Operating Expense,2023,Q2,726.8,USD,Million,726.8
Marvell,Operating Income,2023,Q2,-205.7,USD,Million,-205.7
Marvell,Revenue,2023,Q2,1340.9,USD,Million,1340.9
Marvell,Tax Expense,2023,Q2,-44.1,USD,Million,-44.1
Marvell,Total Asset,2023,Q2,21750.1,USD,Million,21750.1
Marvell,Cost of Goods Sold,2023,Q3,867.4,USD,Million,867.4
Marvell,Operating Expense,2023,Q3,697.5,USD,Million,697.5
Marvell,Operating Income,2023,Q3,-146.3,USD,Million,-146.3
Marvell,Revenue,2023,Q3,1418.6,USD,Million,1418.6
Marvell,Tax Expense,2023,Q3,-23.2,USD,Million,-23.2
Marvell,Total Asset,2023,Q3,21714.4,USD,Million,21714.4
Marvell,Cost of Goods Sold,2023,Q4,762.4,USD,Million,762.4
Marvell,Operating Expense,2023,Q4,697.4,USD,Million,697.4
Marvell,Operating Income,2023,Q4,-33.3,USD,Million,-33.3
Marvell,Revenue,2023,Q4,1426.5,USD,Million,1426.5
Marvell,Tax Expense,2023,Q4,305.4,USD,Million,305.4
Marvell,Total Asset,2023,Q4,21228.5,USD,Million,21228.5
Marvell,Cost of Goods Sold,2024,Q1,633.1,USD,Million,633.1
Marvell,Operating Expense,2024,Q1,680.1,USD,Million,680.1
Marvell,Operating Income,2024,Q1,-152.3,USD,Million,-152.3
Marvell,Revenue,2024,Q1,1160.9,USD,Million,1160.9
Marvell,Tax Expense,2024,Q1,17.8,USD,Million,17.8
Marvell,Total Asset,2024,Q1,20491,USD,Million,20491
Marvell,Cost of Goods Sold,2024,Q2,685.3,USD,Million,685.3
Marvell,Operating Expense,2024,Q2,688,USD,Million,688
Marvell,Operating Income,2024,Q2,-100.4,USD,Million,-100.4
Marvell,Revenue,2024,Q2,1272.9,USD,Million,1272.9
Marvell,Tax Expense,2024,Q2,47.1,USD,Million,47.1
Marvell,Total Asset,2024,Q2,20293.4,USD,Million,20293.4
Microchip,Cost of Goods Sold,2020,Q1,512.5,USD,Million,512.5
Microchip,Operating Expense,2020,Q1,653.2,USD,Million,653.2
Microchip,Operating Income,2020,Q1,160.7,USD,Million,160.7
Microchip,Revenue,2020,Q1,1326.4,USD,Million,1326.4
Microchip,Tax Expense,2020,Q1,-54.1,USD,Million,-54.1
Microchip,Total Asset,2020,Q1,17426.1,USD,Million,17426.1
Microchip,Cost of Goods Sold,2020,Q2,511.4,USD,Million,511.4
Microchip,Operating Expense,2020,Q2,580,USD,Million,580
Microchip,Operating Income,2020,Q2,218.3,USD,Million,218.3
Microchip,Revenue,2020,Q2,1309.7,USD,Million,1309.7
Microchip,Tax Expense,2020,Q2,-34.1,USD,Million,-34.1
Microchip,Total Asset,2020,Q2,17028.1,USD,Million,17028.1
Microchip,Cost of Goods Sold,2020,Q3,501.6,USD,Million,501.6
Microchip,Operating Expense,2020,Q3,581.7,USD,Million,581.7
Microchip,Operating Income,2020,Q3,226.2,USD,Million,226.2
Microchip,Revenue,2020,Q3,1309.5,USD,Million,1309.5
Microchip,Tax Expense,2020,Q3,15.2,USD,Million,15.2
Microchip,Total Asset,2020,Q3,16770.9,USD,Million,16770.9
Microchip,Cost of Goods Sold,2020,Q4,506.3,USD,Million,506.3
Microchip,Operating Expense,2020,Q4,600.2,USD,Million,600.2
Microchip,Operating Income,2020,Q4,245.6,USD,Million,245.6
Microchip,Revenue,2020,Q4,1352.1,USD,Million,1352.1
Microchip,Tax Expense,2020,Q4,-19.4,USD,Million,-19.4
Microchip,Total Asset,2020,Q4,16576.1,USD,Million,16576.1
Microchip,Cost of Goods Sold,2021,Q1,540.3,USD,Million,540.3
Microchip,Operating Expense,2021,Q1,618.8,USD,Million,618.8
Microchip,Operating Income,2021,Q1,308,USD,Million,308
Microchip,Revenue,2021,Q1,1467.1,USD,Million,1467.1
Microchip,Tax Expense,2021,Q1,28.4,USD,Million,28.4
Microchip,Total Asset,2021,Q1,16478.8,USD,Million,16478.8
Microchip,Cost of Goods Sold,2021,Q2,561.8,USD,Million,561.8
Microchip,Operating Expense,2021,Q2,638.8,USD,Million,638.8
Microchip,Operating Income,2021,Q2,368.8,USD,Million,368.8
Microchip,Revenue,2021,Q2,1569.4,USD,Million,1569.4
Microchip,Tax Expense,2021,Q2,44.2,USD,Million,44.2
Microchip,Total Asset,2021,Q2,16277.8,USD,Million,16277.8
Microchip,Cost of Goods Sold,2021,Q3,581.5,USD,Million,581.5
Microchip,Operating Expense,2021,Q3,652,USD,Million,652
Microchip,Operating Income,2021,Q3,416.3,USD,Million,416.3
Microchip,Revenue,2021,Q3,1649.8,USD,Million,1649.8
Microchip,Tax Expense,2021,Q3,22.8,USD,Million,22.8
Microchip,Total Asset,2021,Q3,16215,USD,Million,16215
Microchip,Cost of Goods Sold,2021,Q4,604.2,USD,Million,604.2
Microchip,Operating Expense,2021,Q4,638.3,USD,Million,638.3
Microchip,Operating Income,2021,Q4,515,USD,Million,515
Microchip,Revenue,2021,Q4,1757.5,USD,Million,1757.5
Microchip,Tax Expense,2021,Q4,88.7,USD,Million,88.7
Microchip,Total Asset,2021,Q4,16047.2,USD,Million,16047.2
Microchip,Cost of Goods Sold,2022,Q1,623.8,USD,Million,623.8
Microchip,Operating Expense,2022,Q1,670.9,USD,Million,670.9
Microchip,Operating Income,2022,Q1,549.5,USD,Million,549.5
Microchip,Revenue,2022,Q1,1844.2,USD,Million,1844.2
Microchip,Tax Expense,2022,Q1,41.3,USD,Million,41.3
Microchip,Total Asset,2022,Q1,16199.5,USD,Million,16199.5
Microchip,Cost of Goods Sold,2022,Q2,653.7,USD,Million,653.7
Microchip,Operating Expense,2022,Q2,608.6,USD,Million,608.6
Microchip,Operating Income,2022,Q2,701.3,USD,Million,701.3
Microchip,Revenue,2022,Q2,1963.6,USD,Million,1963.6
Microchip,Tax Expense,2022,Q2,139.4,USD,Million,139.4
Microchip,Total Asset,2022,Q2,16208.4,USD,Million,16208.4
Microchip,Cost of Goods Sold,2022,Q3,675.3,USD,Million,675.3
Microchip,Operating Expense,2022,Q3,642.8,USD,Million,642.8
Microchip,Operating Income,2022,Q3,755.1,USD,Million,755.1
Microchip,Revenue,2022,Q3,2073.2,USD,Million,2073.2
Microchip,Tax Expense,2022,Q3,152.9,USD,Million,152.9
Microchip,Total Asset,2022,Q3,16141.1,USD,Million,16141.1
Microchip,Cost of Goods Sold,2022,Q4,698.4,USD,Million,698.4
Microchip,Operating Expense,2022,Q4,659.2,USD,Million,659.2
Microchip,Operating Income,2022,Q4,811.6,USD,Million,811.6
Microchip,Revenue,2022,Q4,2169.2,USD,Million,2169.2
Microchip,Tax Expense,2022,Q4,181.9,USD,Million,181.9
Microchip,Total Asset,2022,Q4,16116.1,USD,Million,16116.1
Microchip,Cost of Goods Sold,2023,Q1,713.4,USD,Million,713.4
Microchip,Operating Expense,2023,Q1,671.3,USD,Million,671.3
Microchip,Operating Income,2023,Q1,848,USD,Million,848
Microchip,Revenue,2023,Q1,2232.7,USD,Million,2232.7
Microchip,Tax Expense,2023,Q1,197.8,USD,Million,197.8
Microchip,Total Asset,2023,Q1,16370.3,USD,Million,16370.3
Microchip,Cost of Goods Sold,2023,Q2,730.2,USD,Million,730.2
Microchip,Operating Expense,2023,Q2,655.3,USD,Million,655.3
Microchip,Operating Income,2023,Q2,903.1,USD,Million,903.1
Microchip,Revenue,2023,Q2,2288.6,USD,Million,2288.6
Microchip,Tax Expense,2023,Q2,181.9,USD,Million,181.9
Microchip,Total Asset,2023,Q2,16494.6,USD,Million,16494.6
Microchip,Cost of Goods Sold,2023,Q3,726.9,USD,Million,726.9
Microchip,Operating Expense,2023,Q3,642.4,USD,Million,642.4
Microchip,Operating Income,2023,Q3,885,USD,Million,885
Microchip,Revenue,2023,Q3,2254.3,USD,Million,2254.3
Microchip,Tax Expense,2023,Q3,167,USD,Million,167
Microchip,Total Asset,2023,Q3,16601.4,USD,Million,16601.4
Microchip,Cost of Goods Sold,2023,Q4,645.7,USD,Million,645.7
Microchip,Operating Expense,2023,Q4,590.6,USD,Million,590.6
Microchip,Operating Income,2023,Q4,529.4,USD,Million,529.4
Microchip,Revenue,2023,Q4,1765.7,USD,Million,1765.7
Microchip,Tax Expense,2023,Q4,65.1,USD,Million,65.1
Microchip,Total Asset,2023,Q4,16143,USD,Million,16143
Microchip,Cost of Goods Sold,2024,Q1,535.9,USD,Million,535.9
Microchip,Operating Expense,2024,Q1,536.4,USD,Million,536.4
Microchip,Operating Income,2024,Q1,253.5,USD,Million,253.5
Microchip,Revenue,2024,Q1,1325.8,USD,Million,1325.8
Microchip,Tax Expense,2024,Q1,45,USD,Million,45
Microchip,Total Asset,2024,Q1,15873.2,USD,Million,15873.2
Microchip,Cost of Goods Sold,2024,Q2,504.4,USD,Million,504.4
Microchip,Operating Expense,2024,Q2,517.8,USD,Million,517.8
Microchip,Operating Income,2024,Q2,219.1,USD,Million,219.1
Microchip,Revenue,2024,Q2,1241.3,USD,Million,1241.3
Microchip,Tax Expense,2024,Q2,32.5,USD,Million,32.5
Microchip,Total Asset,2024,Q2,15839.7,USD,Million,15839.7
Microchip,Cost of Goods Sold,2024,Q3,495.3,USD,Million,495.3
Microchip,Operating Expense,2024,Q3,521.9,USD,Million,521.9
Microchip,Operating Income,2024,Q3,146.6,USD,Million,146.6
Microchip,Revenue,2024,Q3,1163.8,USD,Million,1163.8
Microchip,Tax Expense,2024,Q3,13.1,USD,Million,13.1
Microchip,Total Asset,2024,Q3,15622.3,USD,Million,15622.3
Microsoft,Cost of Goods Sold,2020,Q1,10975,USD,Million,10975
Microsoft,Operating Expense,2020,Q1,11071,USD,Million,11071
Microsoft,Operating Income,2020,Q1,12975,USD,Million,12975
Microsoft,Revenue,2020,Q1,35021,USD,Million,35021
Microsoft,Tax Expense,2020,Q1,2091,USD,Million,2091
Microsoft,Total Asset,2020,Q1,285449,USD,Million,285449
Microsoft,Cost of Goods Sold,2020,Q2,0,USD,Million,0
Microsoft,Operating Expense,2020,Q2,12287,USD,Million,12287
Microsoft,Operating Income,2020,Q2,13407,USD,Million,13407
Microsoft,Revenue,2020,Q2,38033,USD,Million,38033
Microsoft,Tax Expense,2020,Q2,2220,USD,Million,2220
Microsoft,Total Asset,2020,Q2,301311,USD,Million,301311
Microsoft,Cost of Goods Sold,2020,Q3,11002,USD,Million,11002
Microsoft,Operating Expense,2020,Q3,10276,USD,Million,10276
Microsoft,Operating Income,2020,Q3,15876,USD,Million,15876
Microsoft,Revenue,2020,Q3,37154,USD,Million,37154
Microsoft,Tax Expense,2020,Q3,2231,USD,Million,2231
Microsoft,Total Asset,2020,Q3,301001,USD,Million,301001
Microsoft,Cost of Goods Sold,2020,Q4,14194,USD,Million,14194
Microsoft,Operating Expense,2020,Q4,10985,USD,Million,10985
Microsoft,Operating Income,2020,Q4,17897,USD,Million,17897
Microsoft,Revenue,2020,Q4,43076,USD,Million,43076
Microsoft,Tax Expense,2020,Q4,2874,USD,Million,2874
Microsoft,Total Asset,2020,Q4,304137,USD,Million,304137
Microsoft,Cost of Goods Sold,2021,Q1,13045,USD,Million,13045
Microsoft,Operating Expense,2021,Q1,11613,USD,Million,11613
Microsoft,Operating Income,2021,Q1,17048,USD,Million,17048
Microsoft,Revenue,2021,Q1,41706,USD,Million,41706
Microsoft,Tax Expense,2021,Q1,1779,USD,Million,1779
Microsoft,Total Asset,2021,Q1,308879,USD,Million,308879
Microsoft,Cost of Goods Sold,2021,Q2,13991,USD,Million,13991
Microsoft,Operating Expense,2021,Q2,13066,USD,Million,13066
Microsoft,Operating Income,2021,Q2,19095,USD,Million,19095
Microsoft,Revenue,2021,Q2,46152,USD,Million,46152
Microsoft,Tax Expense,2021,Q2,2947,USD,Million,2947
Microsoft,Total Asset,2021,Q2,333779,USD,Million,333779
Microsoft,Cost of Goods Sold,2021,Q3,13646,USD,Million,13646
Microsoft,Operating Expense,2021,Q3,11433,USD,Million,11433
Microsoft,Operating Income,2021,Q3,20238,USD,Million,20238
Microsoft,Revenue,2021,Q3,45317,USD,Million,45317
Microsoft,Tax Expense,2021,Q3,19,USD,Million,19
Microsoft,Total Asset,2021,Q3,335418,USD,Million,335418
Microsoft,Cost of Goods Sold,2021,Q4,16960,USD,Million,16960
Microsoft,Operating Expense,2021,Q4,12521,USD,Million,12521
Microsoft,Operating Income,2021,Q4,22247,USD,Million,22247
Microsoft,Revenue,2021,Q4,51728,USD,Million,51728
Microsoft,Tax Expense,2021,Q4,3750,USD,Million,3750
Microsoft,Total Asset,2021,Q4,340389,USD,Million,340389
Microsoft,Cost of Goods Sold,2022,Q1,15615,USD,Million,15615
Microsoft,Operating Expense,2022,Q1,13381,USD,Million,13381
Microsoft,Operating Income,2022,Q1,20364,USD,Million,20364
Microsoft,Revenue,2022,Q1,49360,USD,Million,49360
Microsoft,Tax Expense,2022,Q1,3462,USD,Million,3462
Microsoft,Total Asset,2022,Q1,344607,USD,Million,344607
Microsoft,Cost of Goods Sold,2022,Q2,16429,USD,Million,16429
Microsoft,Operating Expense,2022,Q2,14902,USD,Million,14902
Microsoft,Operating Income,2022,Q2,20534,USD,Million,20534
Microsoft,Revenue,2022,Q2,51865,USD,Million,51865
Microsoft,Tax Expense,2022,Q2,3747,USD,Million,3747
Microsoft,Total Asset,2022,Q2,364840,USD,Million,364840
Microsoft,Cost of Goods Sold,2022,Q3,15452,USD,Million,15452
Microsoft,Operating Expense,2022,Q3,13152,USD,Million,13152
Microsoft,Operating Income,2022,Q3,21518,USD,Million,21518
Microsoft,Revenue,2022,Q3,50122,USD,Million,50122
Microsoft,Tax Expense,2022,Q3,4016,USD,Million,4016
Microsoft,Total Asset,2022,Q3,359784,USD,Million,359784
Microsoft,Cost of Goods Sold,2022,Q4,17488,USD,Million,17488
Microsoft,Operating Expense,2022,Q4,14860,USD,Million,14860
Microsoft,Operating Income,2022,Q4,20399,USD,Million,20399
Microsoft,Revenue,2022,Q4,52747,USD,Million,52747
Microsoft,Tax Expense,2022,Q4,3914,USD,Million,3914
Microsoft,Total Asset,2022,Q4,364552,USD,Million,364552
Microsoft,Cost of Goods Sold,2023,Q1,16128,USD,Million,16128
Microsoft,Operating Expense,2023,Q1,14377,USD,Million,14377
Microsoft,Operating Income,2023,Q1,22352,USD,Million,22352
Microsoft,Revenue,2023,Q1,52857,USD,Million,52857
Microsoft,Tax Expense,2023,Q1,4374,USD,Million,4374
Microsoft,Total Asset,2023,Q1,380088,USD,Million,380088
Microsoft,Cost of Goods Sold,2023,Q2,16795,USD,Million,16795
Microsoft,Operating Expense,2023,Q2,15140,USD,Million,15140
Microsoft,Operating Income,2023,Q2,24254,USD,Million,24254
Microsoft,Revenue,2023,Q2,56189,USD,Million,56189
Microsoft,Tax Expense,2023,Q2,4646,USD,Million,4646
Microsoft,Total Asset,2023,Q2,411976,USD,Million,411976
Microsoft,Cost of Goods Sold,2023,Q3,16302,USD,Million,16302
Microsoft,Operating Expense,2023,Q3,13320,USD,Million,13320
Microsoft,Operating Income,2023,Q3,26895,USD,Million,26895
Microsoft,Revenue,2023,Q3,56517,USD,Million,56517
Microsoft,Tax Expense,2023,Q3,4993,USD,Million,4993
Microsoft,Total Asset,2023,Q3,445785,USD,Million,445785
Microsoft,Cost of Goods Sold,2023,Q4,19623,USD,Million,19623
Microsoft,Operating Expense,2023,Q4,15365,USD,Million,15365
Microsoft,Operating Income,2023,Q4,27032,USD,Million,27032
Microsoft,Revenue,2023,Q4,62020,USD,Million,62020
Microsoft,Tax Expense,2023,Q4,4656,USD,Million,4656
Microsoft,Total Asset,2023,Q4,470558,USD,Million,470558
Microsoft,Cost of Goods Sold,2024,Q1,18505,USD,Million,18505
Microsoft,Operating Expense,2024,Q1,15772,USD,Million,15772
Microsoft,Operating Income,2024,Q1,27581,USD,Million,27581
Microsoft,Revenue,2024,Q1,61858,USD,Million,61858
Microsoft,Tax Expense,2024,Q1,4788,USD,Million,4788
Microsoft,Total Asset,2024,Q1,484275,USD,Million,484275
Microsoft,Cost of Goods Sold,2024,Q2,19684,USD,Million,19684
Microsoft,Operating Expense,2024,Q2,17118,USD,Million,17118
Microsoft,Operating Income,2024,Q2,27925,USD,Million,27925
Microsoft,Revenue,2024,Q2,64727,USD,Million,64727
Microsoft,Tax Expense,2024,Q2,5214,USD,Million,5214
Microsoft,Total Asset,2024,Q2,512163,USD,Million,512163
Microsoft,Cost of Goods Sold,2024,Q3,20099,USD,Million,20099
Microsoft,Operating Expense,2024,Q3,14934,USD,Million,14934
Microsoft,Operating Income,2024,Q3,30552,USD,Million,30552
Microsoft,Revenue,2024,Q3,65585,USD,Million,65585
Microsoft,Tax Expense,2024,Q3,5602,USD,Million,5602
Microsoft,Total Asset,2024,Q3,523013,USD,Million,523013
Nvidia,Cost of Goods Sold,2020,Q1,1076,USD,Million,1076
Nvidia,Operating Expense,2020,Q1,1028,USD,Million,1028
Nvidia,Operating Income,2020,Q1,976,USD,Million,976
Nvidia,Revenue,2020,Q1,3080,USD,Million,3080
Nvidia,Tax Expense,2020,Q1,64,USD,Million,64
Nvidia,Total Asset,2020,Q1,23254,USD,Million,23254
Nvidia,Cost of Goods Sold,2020,Q2,1591,USD,Million,1591
Nvidia,Operating Expense,2020,Q2,1624,USD,Million,1624
Nvidia,Operating Income,2020,Q2,651,USD,Million,651
Nvidia,Revenue,2020,Q2,3866,USD,Million,3866
Nvidia,Tax Expense,2020,Q2,-13,USD,Million,-13
Nvidia,Total Asset,2020,Q2,25180,USD,Million,25180
Nvidia,Cost of Goods Sold,2020,Q3,1766,USD,Million,1766
Nvidia,Operating Expense,2020,Q3,1562,USD,Million,1562
Nvidia,Operating Income,2020,Q3,1398,USD,Million,1398
Nvidia,Revenue,2020,Q3,4726,USD,Million,4726
Nvidia,Tax Expense,2020,Q3,12,USD,Million,12
Nvidia,Total Asset,2020,Q3,26881,USD,Million,26881
Nvidia,Cost of Goods Sold,2020,Q4,1846,USD,Million,1846
Nvidia,Operating Expense,2020,Q4,1650,USD,Million,1650
Nvidia,Operating Income,2020,Q4,1507,USD,Million,1507
Nvidia,Revenue,2020,Q4,5003,USD,Million,5003
Nvidia,Tax Expense,2020,Q4,13,USD,Million,13
Nvidia,Total Asset,2020,Q4,28791,USD,Million,28791
Nvidia,Cost of Goods Sold,2021,Q1,2032,USD,Million,2032
Nvidia,Operating Expense,2021,Q1,1673,USD,Million,1673
Nvidia,Operating Income,2021,Q1,1956,USD,Million,1956
Nvidia,Revenue,2021,Q1,5661,USD,Million,5661
Nvidia,Tax Expense,2021,Q1,132,USD,Million,132
Nvidia,Total Asset,2021,Q1,30796,USD,Million,30796
Nvidia,Cost of Goods Sold,2021,Q2,2292,USD,Million,2292
Nvidia,Operating Expense,2021,Q2,1771,USD,Million,1771
Nvidia,Operating Income,2021,Q2,2444,USD,Million,2444
Nvidia,Revenue,2021,Q2,6507,USD,Million,6507
Nvidia,Tax Expense,2021,Q2,20,USD,Million,20
